"","Biome_type","Country","Site","Latitude","Longitude","Citation","Species","Species_Group","Time_period","Start_year","End_year","Start_cover","End_cover","Total_cover_change","Annual.rate","Method","Plot.ID","Continent","Trend","Biome_trend"
"1041","Savanna","Sudan","SUDC13",15.31727667,26.99850328,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"0.49","0.55",0.06,0.006666667,"very high resolution satellite imagery","s705","Africa","Stable","Savanna_stable"
"1042","Savanna","Sudan","SUDC14",15.25026188,26.94400509,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"0.14","0.15",0.01,0.001111111,"very high resolution satellite imagery","s706","Africa","Stable","Savanna_stable"
"1043","Savanna","Sudan","SUDC15",15.23989191,26.99226233,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"5.04","4.97",-0.07,-0.007777778,"very high resolution satellite imagery","s707","Africa","Stable","Savanna_stable"
"1044","Savanna","Sudan","SUDC16",15.15767707,26.91487443,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"0.49","0.54",0.05,0.005555556,"very high resolution satellite imagery","s708","Africa","Stable","Savanna_stable"
"1045","Savanna","Sudan","SUDC17",15.16005046,26.99349493,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"0.43","0.48",0.05,0.005555556,"very high resolution satellite imagery","s709","Africa","Stable","Savanna_stable"
"1046","Savanna","Sudan","SUDC18",15.08009163,26.91169193,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"0.64","0.71",0.07,0.007777778,"very high resolution satellite imagery","s710","Africa","Stable","Savanna_stable"
"1047","Savanna","Sudan","SUDC19",15.08008518,26.97979525,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"1.79","1.36",-0.43,-0.047777778,"very high resolution satellite imagery","s711","Africa","Decrease","Savanna_decrease"
"1048","Savanna","Sudan","SUDC20",15.01761029,26.92796194,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"0.92","1.32",0.4,0.044444444,"very high resolution satellite imagery","s712","Africa","Increase","Savanna_increase"
"1049","Savanna","Sudan","SUDC21",15.00009836,26.98544937,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"0.52","0.85",0.33,0.036666667,"very high resolution satellite imagery","s713","Africa","Increase","Savanna_increase"
"1050","Savanna","Sudan","SUDC22",14.99133546,26.94057522,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"2.14","2.13",-0.01,-0.001111111,"very high resolution satellite imagery","s714","Africa","Stable","Savanna_stable"
"1051","Savanna","Sudan","SUDC23",15.89298332,26.98534659,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"0.67","0.55",-0.12,-0.013333333,"very high resolution satellite imagery","s715","Africa","Decrease","Savanna_decrease"
"1052","Savanna","Sudan","SUDC24",15.83539477,26.98798241,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"0.57","0.53",-0.04,-0.004444444,"very high resolution satellite imagery","s716","Africa","Stable","Savanna_stable"
"1053","Savanna","Sudan","SUDC25",15.79448801,26.92028022,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"0","0",0,0,"very high resolution satellite imagery","s717","Africa","Stable","Savanna_stable"
"1054","Savanna","Sudan","SUDC26",15.80004448,26.98961114,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"0.13","0.17",0.04,0.004444444,"very high resolution satellite imagery","s718","Africa","Stable","Savanna_stable"
"1055","Savanna","Sudan","SUDC27",15.72268115,26.89963158,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2006,2015,"0.13","0.08",-0.05,-0.005555556,"very high resolution satellite imagery","s719","Africa","Stable","Savanna_stable"
"1056","Savanna","Tanzania","TANA1",-6.980786048,33.48508725,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"48.79","48.8",0.01,0.000909091,"very high resolution satellite imagery","s720","Africa","Stable","Savanna_stable"
"1057","Savanna","Tanzania","TANA2",-7.298542909,33.59280325,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"24.45","28.45",4,0.363636364,"very high resolution satellite imagery","s721","Africa","Increase","Savanna_increase"
"1058","Savanna","Tanzania","TANA3",-7.311927671,33.47523952,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"71.38","78.27",6.89,0.626363636,"very high resolution satellite imagery","s722","Africa","Increase","Savanna_increase"
"1059","Savanna","Tanzania","TANA4",-7.356677292,33.47481022,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"64.08","78.85",14.77,1.342727273,"very high resolution satellite imagery","s723","Africa","Increase","Savanna_increase"
"1060","Savanna","Tanzania","TANA5",-7.360030844,33.5180829,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"42.68","46.65",3.97,0.360909091,"very high resolution satellite imagery","s724","Africa","Increase","Savanna_increase"
"1061","Savanna","Tanzania","TANA6",-7.367710891,33.57334327,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"67.36","77.14",9.78,0.889090909,"very high resolution satellite imagery","s725","Africa","Increase","Savanna_increase"
"1062","Savanna","Tanzania","TANA7",-7.402050803,33.58496136,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"56.4","54.89",-1.51,-0.137272727,"very high resolution satellite imagery","s726","Africa","Decrease","Savanna_decrease"
"1063","Savanna","Tanzania","TANA8",-7.441367638,33.55108336,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"66.97","73.37",6.4,0.581818182,"very high resolution satellite imagery","s727","Africa","Increase","Savanna_increase"
"1064","Savanna","Tanzania","TANA9",-7.47711058,33.57433088,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"66.1","69.15",3.05,0.277272727,"very high resolution satellite imagery","s728","Africa","Increase","Savanna_increase"
"1065","Savanna","Tanzania","TANA10",-7.537768978,33.52445626,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"68.14","67.92",-0.22,-0.02,"very high resolution satellite imagery","s729","Africa","Decrease","Savanna_decrease"
"1066","Savanna","Tanzania","TANA11",-7.517297985,33.59678405,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"58.86","71.34",12.48,1.134545455,"very high resolution satellite imagery","s730","Africa","Increase","Savanna_increase"
"1067","Savanna","Tanzania","TANA12",-7.553408845,33.48488871,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"55.59","46.55",-9.04,-0.821818182,"very high resolution satellite imagery","s731","Africa","Decrease","Savanna_decrease"
"1068","Savanna","Tanzania","TANA13",-7.587944139,33.51494846,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"72.54","67.53",-5.01,-0.455454545,"very high resolution satellite imagery","s732","Africa","Decrease","Savanna_decrease"
"1069","Savanna","Tanzania","TANA14",-7.595673814,33.55518248,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2002,2013,"63.54","62.49",-1.05,-0.095454545,"very high resolution satellite imagery","s733","Africa","Decrease","Savanna_decrease"
"1070","Savanna","Tanzania","TANB1",-8.729605448,38.4374248,"Axelsson and Hanan 2018","trees/shrubs","Group",8,2004,2012,"53.18","53.67",0.49,0.06125,"very high resolution satellite imagery","s734","Africa","Increase","Savanna_increase"
"1071","Savanna","Tanzania","TANB2",-8.769057541,38.46987505,"Axelsson and Hanan 2018","trees/shrubs","Group",8,2004,2012,"8.75","18.18",9.43,1.17875,"very high resolution satellite imagery","s735","Africa","Increase","Savanna_increase"
"1072","Savanna","Tanzania","TANB3",-8.833906073,38.50961699,"Axelsson and Hanan 2018","trees/shrubs","Group",8,2004,2012,"18.16","23.67",5.51,0.68875,"very high resolution satellite imagery","s736","Africa","Increase","Savanna_increase"
"1073","Savanna","Tanzania","TANB4",-8.924549467,38.51336977,"Axelsson and Hanan 2018","trees/shrubs","Group",8,2004,2012,"19.31","35.35",16.04,2.005,"very high resolution satellite imagery","s737","Africa","Increase","Savanna_increase"
"1074","Savanna","Tanzania","TANB5",-8.952253457,38.46165774,"Axelsson and Hanan 2018","trees/shrubs","Group",8,2004,2012,"13.07","11.77",-1.3,-0.1625,"very high resolution satellite imagery","s738","Africa","Decrease","Savanna_decrease"
"1075","Savanna","Tanzania","TANB6",-8.954188289,38.51828593,"Axelsson and Hanan 2018","trees/shrubs","Group",8,2004,2012,"13.81","13.63",-0.18,-0.0225,"very high resolution satellite imagery","s739","Africa","Decrease","Savanna_decrease"
"1076","Savanna","Tanzania","TANB7",-9.012175328,38.4538897,"Axelsson and Hanan 2018","trees/shrubs","Group",8,2004,2012,"17.11","19.74",2.63,0.32875,"very high resolution satellite imagery","s740","Africa","Increase","Savanna_increase"
"1077","Savanna","Tanzania","TANB8",-8.637451133,38.4233378,"Axelsson and Hanan 2018","trees/shrubs","Group",8,2004,2012,"22.72","21.92",-0.8,-0.1,"very high resolution satellite imagery","s741","Africa","Decrease","Savanna_decrease"
"1078","Savanna","Tanzania","TANB9",-8.699371134,38.46528107,"Axelsson and Hanan 2018","trees/shrubs","Group",8,2004,2012,"33.45","26.86",-6.59,-0.82375,"very high resolution satellite imagery","s742","Africa","Decrease","Savanna_decrease"
"1079","Savanna","Tanzania","TANB10",-8.720196177,38.49363568,"Axelsson and Hanan 2018","trees/shrubs","Group",8,2004,2012,"78.64","81.83",3.19,0.39875,"very high resolution satellite imagery","s743","Africa","Increase","Savanna_increase"
"1080","Savanna","Tanzania","TANB11",-8.720063647,38.5067087,"Axelsson and Hanan 2018","trees/shrubs","Group",8,2004,2012,"28.02","31.21",3.19,0.39875,"very high resolution satellite imagery","s744","Africa","Increase","Savanna_increase"
"1081","Savanna","Tanzania","TANC1",-2.529066563,35.18605579,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2003,2015,"1.01","2.53",1.52,0.126666667,"very high resolution satellite imagery","s745","Africa","Increase","Savanna_increase"
"1082","Savanna","Tanzania","TANC2",-2.542715938,35.15898277,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2003,2015,"4.16","5.05",0.89,0.074166667,"very high resolution satellite imagery","s746","Africa","Increase","Savanna_increase"
"1083","Savanna","Tanzania","TANC3",-2.526616608,35.12168594,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2003,2015,"3.9","5.5",1.6,0.133333333,"very high resolution satellite imagery","s747","Africa","Increase","Savanna_increase"
"1084","Savanna","Tanzania","TANC4",-2.559325177,35.09452039,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2003,2015,"0.86","1.57",0.71,0.059166667,"very high resolution satellite imagery","s748","Africa","Increase","Savanna_increase"
"1085","Savanna","Tanzania","TANC5",-2.597060427,35.09308756,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2003,2015,"0","0",0,0,"very high resolution satellite imagery","s749","Africa","Stable","Savanna_stable"
"1086","Savanna","Uganda","UGAA1",4.000196411,33.37495449,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"6.08","4.47",-1.61,-0.178888889,"very high resolution satellite imagery","s750","Africa","Decrease","Savanna_decrease"
"1087","Savanna","Uganda","UGAA2",3.519980898,33.36108348,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"35.81","41.1",5.29,0.587777778,"very high resolution satellite imagery","s751","Africa","Increase","Savanna_increase"
"1088","Savanna","Uganda","UGAA3",3.99998327,33.39744058,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"9.06","9.17",0.11,0.012222222,"very high resolution satellite imagery","s752","Africa","Increase","Savanna_increase"
"1089","Savanna","Uganda","UGAA4",3.994020767,33.4177587,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"7.48","10.83",3.35,0.372222222,"very high resolution satellite imagery","s753","Africa","Increase","Savanna_increase"
"1090","Savanna","Uganda","UGAA5",3.963606904,33.37096154,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"2.23","3.54",1.31,0.145555556,"very high resolution satellite imagery","s754","Africa","Increase","Savanna_increase"
"1091","Savanna","Uganda","UGAA6",3.953897385,33.40811365,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"6.32","6.44",0.12,0.013333333,"very high resolution satellite imagery","s755","Africa","Increase","Savanna_increase"
"1092","Savanna","Uganda","UGAA7",3.914655415,33.36904194,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"6.98","7.96",0.98,0.108888889,"very high resolution satellite imagery","s756","Africa","Increase","Savanna_increase"
"1093","Savanna","Zambia","ZAMA1",-14.64936055,24.34845333,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2005,2015,"65.24","70.34",5.1,0.51,"very high resolution satellite imagery","s757","Africa","Increase","Savanna_increase"
"1094","Savanna","Zambia","ZAMA2",-14.85184431,24.40849145,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2005,2015,"64.95","62.5",-2.45,-0.245,"very high resolution satellite imagery","s758","Africa","Decrease","Savanna_decrease"
"1095","Savanna","Zambia","ZAMA3",-14.69546436,24.34621198,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2005,2015,"66.41","67.66",1.25,0.125,"very high resolution satellite imagery","s759","Africa","Increase","Savanna_increase"
"1096","Savanna","Zambia","ZAMA4",-14.68009067,24.40023716,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2005,2015,"70.26","75.28",5.02,0.502,"very high resolution satellite imagery","s760","Africa","Increase","Savanna_increase"
"1097","Savanna","Zambia","ZAMA5",-14.7166896,24.39222647,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2005,2015,"73.67","64.63",-9.04,-0.904,"very high resolution satellite imagery","s761","Africa","Decrease","Savanna_decrease"
"1098","Savanna","Zambia","ZAMA6",-14.75643128,24.41813177,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2005,2015,"76.89","76.22",-0.67,-0.067,"very high resolution satellite imagery","s762","Africa","Decrease","Savanna_decrease"
"1099","Savanna","Zambia","ZAMA7",-14.76233372,24.38320626,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2005,2015,"62.72","62.9",0.18,0.018,"very high resolution satellite imagery","s763","Africa","Increase","Savanna_increase"
"1100","Savanna","Zambia","ZAMA8",-14.80004769,24.42429521,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2005,2015,"69.07","68.74",-0.33,-0.033,"very high resolution satellite imagery","s764","Africa","Decrease","Savanna_decrease"
"1101","Savanna","Zambia","ZAMA9",-14.79353546,24.3777033,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2005,2015,"50.93","51.37",0.44,0.044,"very high resolution satellite imagery","s765","Africa","Increase","Savanna_increase"
"1102","Savanna","Zambia","ZAMA10",-14.83321252,24.35186082,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2005,2015,"67.01","68.83",1.82,0.182,"very high resolution satellite imagery","s766","Africa","Increase","Savanna_increase"
"1103","Savanna","Zimbabwe","ZIMA1",-18.55690472,26.96255075,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2002,2014,"47.21","50.62",3.41,0.284166667,"very high resolution satellite imagery","s767","Africa","Increase","Savanna_increase"
"1104","Savanna","Zimbabwe","ZIMA2",-18.7025987,27.0102856,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2002,2014,"46.78","54.27",7.49,0.624166667,"very high resolution satellite imagery","s768","Africa","Increase","Savanna_increase"
"1105","Savanna","Zimbabwe","ZIMA3",-18.56318891,27.00453076,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2002,2014,"27.7","27.82",0.12,0.01,"very high resolution satellite imagery","s769","Africa","Stable","Savanna_stable"
"1106","Savanna","Zimbabwe","ZIMA4",-18.59516147,26.95687023,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2002,2014,"23.24","29.18",5.94,0.495,"very high resolution satellite imagery","s770","Africa","Increase","Savanna_increase"
"1107","Savanna","Zimbabwe","ZIMA5",-18.5998513,27.00054802,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2002,2014,"35","24.84",-10.16,-0.846666667,"very high resolution satellite imagery","s771","Africa","Decrease","Savanna_decrease"
"1108","Savanna","Zimbabwe","ZIMA6",-18.64108516,26.96349814,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2002,2014,"15.86","21.81",5.95,0.495833333,"very high resolution satellite imagery","s772","Africa","Increase","Savanna_increase"
"1109","Savanna","Zimbabwe","ZIMA7",-18.64612505,27.00337676,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2002,2014,"47.46","46.23",-1.23,-0.1025,"very high resolution satellite imagery","s773","Africa","Decrease","Savanna_decrease"
"1110","Savanna","Zimbabwe","ZIMA8",-18.68274407,26.95708385,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2002,2014,"72.94","80.49",7.55,0.629166667,"very high resolution satellite imagery","s774","Africa","Increase","Savanna_increase"
"1111","Savanna","Zimbabwe","ZIMA9",-18.68259443,26.9975249,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2002,2014,"33.75","41.47",7.72,0.643333333,"very high resolution satellite imagery","s775","Africa","Increase","Savanna_increase"
"1112","Savanna","Zimbabwe","ZIMA10",-18.69744252,26.97361741,"Axelsson and Hanan 2018","trees/shrubs","Group",12,2002,2014,"14.78","28.89",14.11,1.175833333,"very high resolution satellite imagery","s776","Africa","Increase","Savanna_increase"
